,location,total_sqft,bath,price,bhk
8158,other,1200.0,2,70.0,2
8159,other,1942.0,3,90.0,3
8160,other,1450.0,3,90.0,3
8161,other,995.0,1,24.88,2
8162,other,3408.0,3,260.0,3
8163,other,1374.0,3,72.0,3
8164,other,670.0,1,50.0,1
8165,other,1893.0,3,115.0,3
8166,other,1496.0,2,78.0,3
8167,other,1494.0,2,94.55,3
8168,other,1200.0,2,75.0,2
8169,other,1278.0,2,59.0,3
8170,other,1250.0,2,43.0,2
8171,other,2400.0,6,125.0,5
8172,other,1210.0,2,75.0,2
8173,other,1450.0,3,100.0,3
8174,other,900.0,1,25.0,2
8175,other,1200.0,2,100.0,3
8176,other,1027.0,2,42.0,2
8177,other,1308.0,2,89.04,2
8178,other,1250.0,2,65.0,2
8179,other,925.0,2,30.0,2
8180,other,1205.0,2,70.0,2
8181,other,1500.0,3,90.0,3
8182,other,1020.0,2,48.95,2
8183,other,1636.0,2,82.89,2
8184,other,1724.0,3,125.0,3
8185,other,2460.0,7,80.0,4
8186,other,1190.0,2,41.0,2
8187,other,2400.0,3,251.0,3
8188,other,1250.0,2,67.0,2
8189,other,2260.0,3,80.0,2
8190,other,2700.0,3,90.0,4
8191,other,375.0,1,26.0,1
8192,other,1007.0,2,66.0,2
8193,other,800.0,3,59.5,2
8194,other,909.0,2,43.0,3
8195,other,1400.0,2,85.0,2
8196,other,1152.0,2,61.0,2
8197,other,958.0,2,34.49,2
8198,other,1590.0,2,126.0,3
8199,other,1645.0,3,110.0,3
8200,other,1800.0,2,100.0,3
8201,other,925.0,2,70.0,2
8202,other,1542.14,3,120.0,3
8203,other,3746.0,6,375.0,4
8204,other,1020.0,2,55.0,2
8205,other,967.0,2,45.0,3
8206,other,850.0,1,35.5,2
8207,other,1100.0,2,32.0,2
8208,other,1120.0,2,50.0,2
8209,other,1200.0,4,95.0,4
8210,other,1417.0,2,76.0,3
8211,other,1498.0,3,79.15,3
8212,other,3500.0,2,350.0,4
8213,other,1010.0,2,48.27,2
8214,other,1050.0,2,35.0,2
8215,other,1847.0,3,125.0,3
8216,other,1200.0,2,55.0,2
8217,other,2144.6,4,145.0,3
8218,other,1480.0,3,74.0,3
8219,other,1180.0,2,52.0,2
8220,other,2200.0,3,98.0,3
8221,other,1253.0,2,81.5,2
8222,other,1015.0,2,37.0,2
8223,other,400.0,1,35.0,1
8224,other,1310.0,2,55.0,3
8225,other,1565.0,3,98.91,3
8226,other,2500.0,3,88.0,3
8227,other,1315.0,3,65.0,3
8228,other,1410.0,2,73.0,3
8229,other,1375.0,2,60.0,2
8230,other,993.0,2,45.5,2
8231,other,1200.0,3,45.0,2
8232,other,2400.0,5,180.0,4
8233,other,6000.0,1,276.0,1
8234,other,825.0,2,40.0,1
8235,other,1222.0,2,80.0,2
8236,other,1500.0,3,63.0,3
8237,other,3750.0,6,375.0,4
8238,other,3000.0,3,170.0,4
8239,other,1320.0,2,60.0,3
8240,other,1000.0,2,62.0,2
8241,other,1305.0,2,70.0,2
8242,other,450.0,1,18.0,1
8243,other,705.0,1,57.0,1
8244,other,4800.0,5,150.0,5
8245,other,5000.0,4,425.0,4
8246,other,1779.0,3,90.0,3
8247,other,870.0,2,38.0,2
8248,other,2000.0,4,138.0,3
8249,other,1200.0,2,40.0,2
8250,other,1610.0,3,80.48,3
8251,other,1050.0,2,50.0,2
8252,other,4800.0,5,420.0,4
8253,other,600.0,1,33.0,1
8254,other,1569.0,3,70.0,3
8255,other,2600.0,3,147.0,3
8256,other,800.0,2,80.0,2
8257,other,1410.0,2,45.12,3
8258,other,800.0,1,72.0,1
8259,other,2273.0,4,192.0,3
8260,other,1255.0,2,52.76,2
8261,other,1020.0,2,49.0,2
8262,other,1225.0,2,82.0,3
8263,other,1120.0,2,60.0,2
8264,other,1200.0,3,56.12,3
8265,other,1127.0,2,45.0,2
8266,other,500.0,1,14.0,1
8267,other,1225.0,2,47.88,2
8268,other,1175.0,2,49.0,2
8269,other,655.0,1,27.0,1
8270,other,1000.0,2,38.5,2
8271,other,1196.0,2,96.0,2
8272,other,1275.0,2,52.0,3
8273,other,927.0,2,50.0,2
8274,other,600.0,1,18.0,1
8275,other,1326.0,2,34.8,3
8276,other,950.0,2,58.11,2
8277,other,1175.0,2,48.72,2
8278,other,1804.0,3,175.0,3
8279,other,2800.0,4,200.0,4
8280,other,945.0,2,40.0,2
8281,other,1630.0,3,51.35,3
8282,other,750.0,2,28.0,2
8283,other,1000.0,2,45.0,2
8284,other,1315.0,2,70.0,2
8285,other,1370.0,2,90.0,3
8286,other,1250.0,2,70.0,3
8287,other,1284.0,2,75.0,3
8288,other,1820.0,3,150.0,3
8289,other,1400.0,2,78.0,3
8290,other,1400.0,2,55.0,3
8291,other,800.0,2,85.0,2
8292,other,1175.0,2,43.48,2
8293,other,2400.0,3,270.0,3
8294,other,1856.0,3,135.0,3
8295,other,985.0,2,57.0,2
8296,other,1099.0,2,37.5,2
8297,other,1540.0,2,78.0,3
8298,other,1503.0,2,93.0,3
8299,other,1850.0,4,120.0,3
8300,other,1190.0,2,39.25,2
8301,other,1200.0,2,61.0,2
8302,other,2500.0,2,60.0,3
8303,other,1200.0,3,56.12,3
8304,other,1500.0,2,52.0,3
8305,other,1150.0,2,45.0,2
8306,other,1962.0,3,175.0,3
8307,other,1765.0,3,77.27,3
8308,other,1174.0,2,29.35,2
8309,other,1760.0,3,142.0,3
8310,other,1768.0,3,95.0,3
8311,other,1137.0,2,53.4,2
8312,other,1568.0,2,100.0,3
8313,other,4920.0,4,393.5,4
8314,other,1308.0,2,60.0,2
8315,other,3060.0,4,350.0,4
8316,other,800.0,1,32.0,1
8317,other,958.0,2,33.53,2
8318,other,2273.0,3,159.0,3
8319,other,1090.0,2,43.5,2
8320,other,1251.0,2,50.0,2
8321,other,1200.0,2,45.0,2
8322,other,1435.0,2,60.0,3
8323,other,1400.0,2,45.0,3
8324,other,2330.0,3,94.71,4
8325,other,600.0,1,35.0,1
8326,other,1200.0,3,98.0,3
8327,other,1010.0,2,55.0,2
8328,other,1718.0,3,119.0,3
8329,other,650.0,1,20.0,2
8330,other,900.0,2,55.0,2
8331,other,1020.0,2,46.0,2
8332,other,1700.0,3,77.0,3
8333,other,1170.0,2,48.0,2
8334,other,1050.0,2,64.8,2
8335,other,1080.0,2,37.8,2
8336,other,1250.0,3,41.0,3
8337,other,3978.0,4,428.0,4
8338,other,1093.0,2,34.0,2
8339,other,1500.0,2,45.0,2
8340,other,1180.0,2,86.0,2
8341,other,1020.0,2,48.45,2
8342,other,1800.0,3,85.0,3
8343,other,2008.0,3,170.0,3
8344,other,1240.0,2,39.85,3
8345,other,1020.0,2,55.0,2
8346,other,2095.0,3,142.0,3
8347,other,1362.0,3,62.63,3
8348,other,1404.0,2,70.0,2
8349,other,1259.0,2,67.48,2
8350,other,850.0,1,60.0,1
8351,other,1367.0,2,86.0,2
8352,other,1190.0,2,48.6,2
8353,other,1095.0,2,33.6,2
8354,other,782.0,1,19.55,1
8355,other,1435.0,2,80.0,3
8356,other,725.0,2,36.0,2
8357,other,1600.0,2,88.0,3
8358,other,3205.0,4,300.0,4
8359,other,1674.0,3,90.0,3
8360,other,1350.0,3,71.55,3
8361,other,1145.0,2,41.21,2
8362,other,1510.0,3,47.57,3
8363,other,3033.0,4,326.0,4
8364,other,780.0,2,72.0,2
8365,other,1250.0,2,110.0,2
8366,other,1250.0,4,100.0,4
8367,other,620.0,2,48.0,1
8368,other,1410.0,2,53.58,3
8369,other,1181.7,2,100.0,2
8370,other,1200.0,2,60.0,2
8371,other,1050.0,2,50.0,2
8372,other,1300.0,3,77.99,3
8373,other,500.0,1,20.0,1
8374,other,1280.0,2,100.0,3
8375,other,620.0,1,23.5,2
8376,other,2625.0,3,175.0,3
8377,other,1100.0,2,55.0,2
8378,other,1650.0,3,110.0,3
8379,other,3565.0,4,255.0,4
8380,other,1033.0,2,30.47,3
8381,other,1142.0,2,65.0,2
8382,other,1500.0,2,75.0,3
8383,other,1176.0,2,45.0,3
8384,other,1100.0,2,60.0,2
8385,other,1044.0,2,85.0,2
8386,other,1216.0,2,60.0,2
8387,other,1425.0,3,55.0,3
8388,other,1345.0,2,108.0,2
8389,other,3050.0,2,90.0,3
8390,other,1424.0,2,75.0,3
8391,other,2500.0,3,268.0,3
8392,other,1285.0,2,45.0,2
8393,other,1450.0,2,55.99,2
8394,other,2000.0,2,95.0,3
8395,other,1240.0,2,60.0,2
8396,other,1466.0,3,77.59,3
8397,other,3870.0,4,411.0,4
8398,other,1610.0,2,115.0,3
8399,other,1320.0,2,55.0,3
8400,other,1835.0,3,175.0,3
8401,other,1601.0,3,70.0,3
8402,other,1257.0,2,93.0,2
8403,other,3596.0,5,260.0,4
8404,other,1322.0,2,61.99,2
8405,other,1450.0,2,65.0,3
8406,other,775.0,1,39.0,1
8407,other,425.0,1,15.0,1
8408,other,820.0,2,30.0,2
8409,other,1151.0,2,43.6,2
8410,other,1450.0,3,68.0,3
8411,other,1270.0,2,50.79,3
8412,other,1847.0,3,123.0,3
8413,other,1020.0,2,49.87,1
8414,other,1650.0,3,95.0,3
8415,other,2380.0,4,242.0,4
8416,other,1360.0,3,47.6,3
8417,other,1089.0,2,49.0,2
8418,other,1215.0,2,45.0,2
8419,other,1536.0,3,104.0,3
8420,other,900.0,1,70.0,2
8421,other,1517.0,2,125.0,2
8422,other,1230.0,2,58.0,2
8423,other,1340.0,2,72.0,2
8424,other,1175.0,2,29.38,2
8425,other,1000.0,2,35.0,2
8426,other,1071.0,2,51.0,2
8427,other,1512.0,3,80.0,3
8428,other,3435.0,2,341.0,4
8429,other,1190.0,2,60.0,2
8430,other,1550.0,2,80.0,3
8431,other,1325.0,2,73.0,2
8432,other,1600.0,3,74.5,3
8433,other,2099.0,3,147.0,3
8434,other,1365.0,2,72.0,3
8435,other,1485.0,3,132.0,2
8436,other,1250.0,2,55.0,2
8437,other,1290.0,2,56.12,3
8438,other,1180.0,2,88.5,2
8439,other,3602.0,4,280.0,4
8440,other,2400.0,4,145.0,4
8441,other,2159.0,3,120.0,3
8442,other,1200.0,3,72.0,3
8443,other,728.5,1,31.315,1
8444,other,1660.0,2,100.0,3
8445,other,510.0,1,34.0,1
8446,other,1601.0,3,95.0,3
8447,other,1166.0,2,65.0,2
8448,other,2700.0,2,260.0,3
8449,other,2100.0,6,100.0,4
8450,other,1175.0,2,50.0,2
8451,other,1432.0,2,68.0,2
8452,other,1005.0,2,39.77,2
8453,other,1309.0,2,80.0,2
8454,other,940.0,2,56.0,2
8455,other,1015.0,2,40.1,2
8456,other,2340.0,4,145.0,4
8457,other,1200.0,1,81.0,2
8458,other,1400.0,3,69.0,3
8459,other,2439.0,4,185.0,4
8460,other,1645.0,3,95.0,3
8461,other,1100.0,2,75.0,3
8462,other,1000.0,2,29.7,2
8463,other,2480.0,2,160.0,2
8464,other,1086.0,2,44.5,2
8465,other,1730.0,3,93.0,3
8466,other,1205.0,2,63.86,2
8467,other,960.0,2,55.0,2
8468,other,1600.0,4,90.0,4
8469,other,1000.0,2,63.0,2
8470,other,1160.0,2,46.39,2
8471,other,3436.0,5,345.0,4
8472,other,1134.0,2,45.0,2
8473,other,2400.0,3,80.0,5
8474,other,1350.0,2,65.0,2
8475,other,1998.0,3,117.0,3
8476,other,1225.0,2,48.0,2
8477,other,1842.0,3,115.0,3
8478,other,1300.0,2,60.0,2
8479,other,1070.0,2,38.6,2
8480,other,950.0,2,33.0,2
8481,other,1012.0,2,53.58,2
8482,other,1394.0,2,56.0,2
8483,other,1450.0,2,85.0,3
8484,other,527.0,1,35.0,1
8485,other,1000.0,2,46.0,2
8486,other,952.0,2,49.0,2
8487,other,1410.0,2,64.0,3
8488,other,1400.0,2,108.0,2
8489,other,3056.0,5,100.0,4
8490,other,1689.0,3,103.0,3
8491,other,808.0,2,40.0,2
8492,other,907.0,2,38.5,2
8493,other,1804.0,3,150.0,3
8494,other,1350.0,3,81.0,3
8495,other,826.0,2,36.0,2
8496,other,3000.0,3,300.0,4
8497,other,1460.0,2,80.0,2
8498,other,965.0,2,56.0,2
8499,other,2000.0,4,95.0,4
8500,other,1395.0,2,70.0,3
8501,other,935.0,2,35.0,2
8502,other,1180.0,2,39.0,2
8503,other,1315.0,2,49.0,3
8504,other,2900.0,4,200.0,4
8505,other,600.0,1,45.0,1
8506,other,2200.0,3,115.0,4
8507,other,656.0,2,25.0,2
8508,other,400.0,1,11.5,1
8509,other,2400.0,5,85.0,5
8510,other,3197.0,5,335.0,4
8511,other,1125.0,2,41.5,2
8512,other,1516.0,3,65.0,3
8513,other,1130.0,2,56.0,2
8514,other,3596.0,5,279.0,4
8515,other,1250.0,2,95.0,2
8516,other,1200.0,4,110.0,4
8517,other,2666.0,4,200.0,3
8518,other,1500.0,2,50.0,2
8519,other,1345.0,3,60.0,3
8520,other,1260.0,2,95.0,3
8521,other,1200.0,2,80.0,2
8522,other,1650.0,3,52.0,3
8523,other,600.0,1,45.0,1
8524,other,1007.0,2,75.0,2
8525,other,1077.0,2,50.0,2
8526,other,672.0,1,27.0,1
8527,other,1280.0,3,87.0,3
8528,other,1000.0,2,33.0,2
8529,other,1285.0,2,65.0,2
8530,other,3750.0,6,295.0,5
8531,other,1850.0,3,95.0,3
8532,other,1567.0,3,100.0,3
8533,other,1695.0,3,50.0,3
8534,other,2350.0,3,210.0,3
8535,other,1057.0,2,65.0,2
8536,other,2119.0,4,111.0,4
8537,other,1125.0,2,48.0,2
8538,other,645.0,1,34.18,1
8539,other,1760.0,3,115.0,3
8540,other,1365.0,3,54.0,3
8541,other,560.0,1,19.0,1
8542,other,1404.0,2,75.0,2
8543,other,1194.0,2,47.0,2
8544,other,1471.0,2,75.0,3
8545,other,812.0,2,38.25,2
8546,other,1450.0,3,75.0,3
8547,other,957.0,2,54.5,2
8548,other,460.0,1,13.0,1
8549,other,1033.0,2,32.0,2
8550,other,800.0,1,90.0,2
8551,other,520.0,2,29.0,1
8552,other,1165.0,2,88.5,2
8553,other,1280.0,2,61.0,2
8554,other,600.0,1,58.0,1
8555,other,1392.0,2,130.0,2
8556,other,1000.0,1,19.0,1
8557,other,1300.0,2,60.0,2
8558,other,1065.0,2,31.5,2
8559,other,1209.0,2,65.0,3
8560,other,375.0,1,40.0,1
8561,other,2062.0,3,140.0,4
8562,other,1477.0,2,75.0,3
8563,other,2000.0,2,120.0,2
8564,other,1220.0,2,65.0,2
8565,other,1046.0,2,49.06,2
8566,other,1247.0,2,62.35,2
8567,other,850.0,2,32.5,2
8568,other,1000.0,2,34.0,2
8569,other,900.0,2,65.0,2
8570,other,1842.0,3,115.0,3
8571,other,1256.0,2,65.0,2
8572,other,1047.0,2,89.0,2
8573,other,1458.0,3,78.45,3
8574,other,1150.0,2,52.5,2
8575,other,1250.0,2,48.5,2
8576,other,1475.0,2,58.99,3
8577,other,1100.0,3,125.0,2
8578,other,850.0,2,25.4,2
8579,other,1428.0,2,70.0,3
8580,other,1130.0,2,74.0,2
8581,other,1407.0,2,83.87,2
8582,other,900.0,2,45.0,2
8583,other,2375.0,3,260.0,4
8584,other,1200.0,2,67.0,2
8585,other,1150.0,3,45.0,3
8586,other,1181.0,2,57.0,2
8587,other,1200.0,2,86.0,2
8588,other,1506.0,3,95.0,3
8589,other,1872.0,3,152.0,3
8590,other,1326.0,2,35.0,3
8591,other,1040.0,2,33.28,2
8592,other,1400.0,3,90.0,3
8593,other,812.0,1,26.0,1
8594,other,1100.0,2,54.0,2
8595,other,829.0,2,22.8,2
8596,other,850.0,2,25.99,2
8597,other,1180.0,2,60.0,2
8598,other,1010.0,2,36.0,2
8599,other,1100.0,2,50.0,2
8600,other,1460.0,2,51.1,3
8601,other,600.0,2,35.0,1
8602,other,700.0,2,35.0,2
8603,other,1105.0,2,50.0,2
8604,other,1800.0,3,150.0,3
8605,other,700.0,1,30.84,1
8606,other,1000.0,2,51.0,2
8607,other,3500.0,5,350.0,5
8608,other,1240.0,2,63.0,3
8609,other,1400.0,2,80.0,3
8610,other,1393.0,3,54.0,3
8611,other,1640.0,3,70.0,3
8612,other,1200.0,2,62.0,2
8613,other,1650.0,3,68.0,3
8614,other,2496.0,4,125.0,4
8615,other,905.0,2,32.0,2
8616,other,1600.0,3,125.0,3
8617,other,1070.0,2,45.48,2
8618,other,1145.0,2,75.0,2
8619,other,1495.0,3,55.0,3
8620,other,1400.0,3,53.0,3
8621,other,1007.0,2,53.0,2
8622,other,902.0,2,25.26,2
8623,other,1054.0,2,53.0,2
8624,other,996.0,2,49.0,2
8625,other,1275.0,2,47.0,2
8626,other,1250.0,2,75.0,2
8627,other,1394.0,2,52.0,2
8628,other,1075.0,2,57.0,2
8629,other,1800.0,2,42.3,2
8630,other,1500.0,3,120.0,3
8631,other,1708.0,3,76.0,4
8632,other,1800.0,4,115.0,3
8633,other,1220.0,2,54.89,2
8634,other,1100.0,2,50.0,2
8635,other,1250.0,4,39.0,3
8636,other,1030.0,2,35.0,2
8637,other,1499.0,3,89.0,3
8638,other,1280.0,2,55.0,3
8639,other,1170.0,2,59.0,2
8640,other,2646.0,3,99.0,3
8641,other,1161.0,2,36.69,2
8642,other,1050.0,2,65.0,2
8643,other,552.5,1,13.26,1
8644,other,418.0,2,11.5,1
8645,other,905.0,2,50.0,2
8646,other,1390.0,2,60.47,3
8647,other,1101.0,2,66.0,2
8648,other,2736.0,4,130.0,4
8649,other,2350.0,4,163.0,3
8650,other,1056.0,2,55.0,2
8651,other,1000.0,2,34.0,2
8652,other,1770.0,3,90.0,3
8653,other,3155.0,3,315.0,3
8654,other,616.0,3,45.0,2
8655,other,1547.0,2,103.0,2
8656,other,1152.0,2,57.0,2
8657,other,1100.0,2,46.75,2
8658,other,2357.0,3,135.0,3
8659,other,1865.0,3,139.0,3
8660,other,1360.0,3,75.0,3
8661,other,4200.0,4,255.0,4
8662,other,1200.0,2,39.0,2
8663,other,1100.0,2,55.0,2
8664,other,1350.0,2,65.0,3
8665,other,660.0,1,23.0,1
8666,other,1490.0,2,150.0,2
8667,other,1083.0,2,48.0,3
8668,other,1152.0,2,54.0,2
8669,other,870.0,1,45.0,2
8670,other,1464.0,2,135.0,3
8671,other,1365.0,3,80.0,3
8672,other,1073.0,2,52.36,2
8673,other,1300.0,2,32.0,2
8674,other,1200.0,2,75.0,2
8675,other,1550.0,3,75.0,3
8676,other,1707.0,3,171.0,3
8677,other,1324.0,3,65.0,3
8678,other,565.0,1,33.0,1
8679,other,1045.0,2,48.0,2
8680,other,1125.0,2,54.0,2
8681,other,630.0,2,70.0,1
8682,other,1740.0,3,120.0,3
8683,other,877.0,2,29.0,2
8684,other,450.0,1,15.0,1
8685,other,1000.0,2,55.0,2
8686,other,1300.0,2,42.0,3
8687,other,985.0,2,40.39,2
8688,other,1045.0,2,42.0,2
8689,other,1250.0,2,62.4,2
8690,other,2400.0,4,130.0,3
8691,other,1720.0,3,83.0,3
8692,other,1200.0,2,66.0,3
8693,other,1120.0,2,39.2,2
8694,other,1150.0,2,60.0,2
8695,other,2400.0,5,200.0,5
8696,other,1444.0,2,75.97,2
8697,other,2003.0,3,200.0,3
8698,other,1100.0,2,70.0,2
8699,other,900.0,2,42.0,2
8700,other,1372.0,2,43.9,3
8701,other,4500.0,5,150.0,4
8702,other,1350.0,2,47.25,3
8703,other,420.0,1,23.5,1
8704,other,940.0,2,40.0,2
8705,other,1675.0,3,65.0,3
8706,other,708.0,2,32.0,2
8707,other,1123.0,2,36.0,2
8708,other,1100.0,2,49.49,2
8709,other,1225.0,2,71.05,2
8710,other,1683.0,3,140.0,3
8711,other,410.0,1,15.0,1
8712,other,1350.0,4,90.0,4
8713,other,1475.0,2,80.0,2
8714,other,1120.0,2,49.0,2
8715,other,1409.0,2,95.0,2
8716,other,1212.0,2,56.9,2
8717,other,1140.0,2,26.49,2
8718,other,2087.01,3,115.0,3
8719,other,775.0,1,34.1,1
8720,other,1732.5,3,91.855,3
8721,other,2704.0,5,105.0,4
8722,other,3760.0,2,280.0,2
8723,other,1205.0,2,64.47,2
8724,other,1650.0,3,82.0,3
8725,other,3071.0,4,300.0,3
8726,other,2400.0,5,100.0,4
8727,other,850.0,2,34.0,2
8728,other,2429.0,3,210.0,4
8729,other,1260.0,2,49.0,3
8730,other,1200.0,2,65.0,3
8731,other,1450.0,3,65.0,3
8732,other,2500.0,5,245.0,4
8733,other,1950.0,4,120.0,3
8734,other,1625.0,2,145.0,3
8735,other,1101.0,2,66.0,2
8736,other,2100.0,3,70.0,3
8737,other,1470.0,3,54.0,3
8738,other,1180.0,2,59.47,2
8739,other,1350.0,2,42.0,2
8740,other,1620.0,3,95.0,3
8741,other,1072.0,2,42.87,2
8742,other,560.0,1,21.0,1
8743,other,1156.0,2,46.0,2
8744,other,1336.0,2,86.0,2
8745,other,1517.0,3,100.0,3
8746,other,1565.0,2,69.0,2
8747,other,1695.0,3,125.0,3
8748,other,1635.0,3,61.0,3
8749,other,1140.0,2,56.0,2
8750,other,1110.0,2,110.0,2
8751,other,1418.0,2,65.0,3
8752,other,2250.0,3,180.0,3
8753,other,1020.0,2,48.45,2
8754,other,1485.0,3,78.0,3
8755,other,1350.0,2,45.0,1
8756,other,1209.0,2,100.0,2
8757,other,1500.0,3,95.0,3
8758,other,1705.0,3,75.0,3
8759,other,2200.0,3,160.0,3
8760,other,1220.0,3,56.0,3
8761,other,1260.0,2,73.0,3
8762,other,1919.0,3,121.0,3
8763,other,1050.0,2,103.0,2
8764,other,1000.0,2,60.0,2
8765,other,1488.0,2,65.0,3
8766,other,1265.0,2,53.12,3
8767,other,1719.3,2,88.0,3
8768,other,1200.0,4,130.0,4
8769,other,1700.0,3,110.0,3
8770,other,1464.0,3,56.0,2
8771,other,2250.0,3,199.0,3
8772,other,3700.0,4,314.0,4
8773,other,1190.0,2,42.25,2
8774,other,730.0,1,52.0,2
8775,other,500.0,1,18.0,1
8776,other,1200.0,2,55.0,2
8777,other,4800.0,6,420.0,4
8778,other,700.0,1,35.0,1
8779,other,1485.0,2,66.0,3
8780,other,1050.0,2,43.5,2
8781,other,1800.0,3,53.0,3
8782,other,1076.0,2,50.0,2
8783,other,1000.0,2,35.0,2
8784,other,1000.0,2,28.88,2
8785,other,500.0,1,16.0,1
8786,other,1600.0,3,180.0,3
8787,other,1251.0,2,53.0,2
8788,other,1140.0,2,49.0,2
8789,other,648.0,1,34.0,1
8790,other,2400.0,2,125.0,3
8791,other,1397.0,3,105.0,3
8792,other,900.0,2,60.0,2
8793,other,1720.0,2,126.0,3
8794,other,1100.0,2,45.0,2
8795,other,825.0,2,35.0,2
8796,other,1860.0,3,130.0,3
8797,other,1063.0,2,40.0,2
8798,other,2400.0,2,230.0,1
8799,other,1200.0,1,36.0,2
8800,other,1835.0,3,160.0,3
8801,other,1147.0,2,75.0,2
8802,other,1080.0,2,64.0,2
8803,other,1010.0,2,40.4,2
8804,other,1270.0,2,95.0,2
8805,other,1100.0,2,61.0,2
8806,other,1200.0,1,36.0,2
8807,other,800.0,1,29.0,2
8808,other,1225.0,2,47.0,2
8809,other,750.0,2,27.0,2
8810,other,535.0,1,35.0,1
8811,other,1020.0,2,29.45,2
8812,other,1315.0,3,64.0,3
8813,other,1350.0,2,130.0,3
8814,other,1450.0,2,50.0,3
8815,other,1806.0,1,150.0,1
8816,other,1800.0,3,110.0,3
8817,other,1223.0,2,42.81,2
8818,other,1664.0,3,69.89,3
8819,other,1485.0,3,140.0,3
8820,other,1067.0,2,33.99,2
8821,other,1152.0,2,42.0,2
8822,other,1465.0,2,88.0,3
8823,other,1198.0,2,65.0,2
8824,other,1145.0,2,63.0,2
8825,other,1000.0,2,42.0,2
8826,other,400.0,1,11.5,1
8827,other,1280.0,2,75.0,2
8828,other,680.0,3,60.0,2
8829,other,1703.0,3,130.0,3
8830,other,1293.0,2,80.0,3
8831,other,1450.0,3,75.0,3
8832,other,1030.0,2,57.0,2
8833,other,2210.0,3,165.0,3
8834,other,1738.0,3,110.0,3
8835,other,1205.0,2,56.58,2
8836,other,1560.0,2,83.3,3
8837,other,960.0,2,55.0,2
8838,other,800.0,1,29.5,1
8839,other,1286.0,2,68.0,3
8840,other,1310.0,2,111.0,2
8841,other,1352.0,2,72.0,2
8842,other,1307.0,2,50.0,2
8843,other,1500.0,4,89.45,4
8844,other,1500.0,3,90.0,3
8845,other,2835.0,4,241.0,4
8846,other,1650.0,3,85.5,3
8847,other,2000.0,4,85.0,4
8848,other,982.0,2,25.0,2
8849,other,1250.0,2,79.0,2
8850,other,1050.0,2,110.0,2
8851,other,1275.0,2,105.0,2
8852,other,1365.0,3,52.81,3
8853,other,1047.0,2,72.0,2
8854,other,1187.0,2,42.0,2
8855,other,1075.0,2,45.0,2
8856,other,2048.0,3,206.0,3
8857,other,1119.0,2,48.5,3
8858,other,1355.0,2,58.25,3
8859,other,3600.0,4,330.0,4
8860,other,1095.0,2,55.85,2
8861,other,1200.0,2,68.0,2
8862,other,3000.0,4,160.0,4
8863,other,2320.0,2,160.0,3
8864,other,1237.0,3,78.0,3
8865,other,1224.0,2,45.0,2
8866,other,700.0,2,35.0,2
8867,other,1330.0,2,51.83,3
8868,other,2732.0,4,194.0,4
8869,other,965.0,2,38.0,2
8870,other,1464.0,2,56.0,2
8871,other,1840.0,1,95.0,2
8872,other,1223.0,3,39.14,3
8873,other,5400.0,3,400.0,3
8874,other,2400.0,4,89.0,4
8875,other,1169.0,2,75.0,2
8876,other,1683.0,3,110.0,3
8877,other,1250.0,2,44.0,3
8878,other,3150.0,4,218.0,4
8879,other,1234.6,3,104.0,3
8880,other,492.0,1,40.0,1
8881,other,1902.0,3,89.0,3
8882,other,1639.0,3,77.89,3
8883,other,1200.0,2,52.0,2
8884,other,1610.0,3,68.0,3
8885,other,1105.0,2,80.0,2
8886,other,753.0,3,59.5,2
8887,other,770.0,2,30.0,2
8888,other,1210.0,2,69.0,2
8889,other,1900.0,3,150.0,3
8890,other,1836.0,3,148.0,3
8891,other,1160.0,2,75.0,2
8892,other,1257.0,2,105.0,2
8893,other,1240.0,2,79.0,3
8894,other,1294.0,2,52.0,3
8895,other,1095.0,2,45.0,2
8896,other,1145.0,2,46.0,2
8897,other,1040.0,2,36.84,2
8898,other,1200.0,4,130.0,4
8899,other,1325.0,2,47.0,3
8900,other,790.5,1,42.295,1
8901,other,1108.0,2,48.0,2
8902,other,810.0,2,25.5,2
8903,other,1155.0,2,65.0,2
8904,other,1100.0,2,38.0,2
8905,other,1464.0,3,56.0,3
8906,other,1500.0,3,67.49,3
8907,other,456.0,1,15.0,1
8908,other,760.0,2,37.49,2
8909,other,1180.0,2,71.22,2
8910,other,1060.0,2,42.5,2
8911,other,3900.0,5,415.0,4
8912,other,1420.0,2,75.0,3
8913,other,2439.0,4,190.0,4
8914,other,1550.0,3,85.0,3
8915,other,1012.0,2,65.0,2
8916,other,1148.0,2,69.0,2
8917,other,1719.0,3,110.0,3
8918,other,1200.0,2,75.0,2
8919,other,1420.0,3,70.0,3
8920,other,1210.0,2,50.0,2
8921,other,3000.0,4,264.0,4
8922,other,1398.0,3,51.0,3
8923,other,1335.0,2,110.0,2
8924,other,1213.0,2,36.37,3
8925,other,1320.0,2,90.0,2
8926,other,656.0,1,38.77,1
8927,other,1285.0,2,45.0,3
8928,other,2087.01,4,135.0,3
8929,other,1161.0,2,59.0,2
8930,other,1306.0,2,65.0,2
8931,other,1504.0,3,67.0,3
8932,other,645.0,1,39.0,1
8933,other,1230.0,2,68.0,2
8934,other,1260.0,2,62.0,2
8935,other,1817.0,3,102.0,3
8936,other,1180.0,2,124.0,2
8937,other,500.0,1,17.5,1
8938,other,1930.0,3,75.0,3
8939,other,4560.0,5,430.0,4
8940,other,1505.0,3,64.0,3
8941,other,890.0,2,27.0,2
